time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-09-20T00:04:50.331Z,36.7849,140.52,19.84,4.6,mb,,110,1.873,0.68,us,us7000bqc1,2020-10-02T05:52:16.433Z,"15 km E of Daigo, Japan",earthquake,4.9,3.9,0.057,93,reviewed,us,us
2020-09-19T23:38:33.241Z,-8.9215,124.2454,68.5,4,mb,,149,0.828,0.47,us,us6000c0is,2020-10-02T05:16:42.040Z,"34 km NNW of Pante Makasar, Timor Leste",earthquake,6.7,10.8,0.211,6,reviewed,us,us
2020-09-19T23:05:22.096Z,5.8761,126.917,67.67,4.3,mb,,122,1.781,0.62,us,us6000c0il,2020-10-02T04:29:03.040Z,"97 km ESE of Pondaguitan, Philippines",earthquake,10.4,4.4,0.129,17,reviewed,us,us
2020-09-19T21:48:11.490Z,12.8036,123.2338,10,4.4,mb,,130,10.691,0.77,us,us6000c0ih,2020-10-02T03:55:36.040Z,"4 km SW of Mabiton, Philippines",earthquake,9.7,1.9,0.139,15,reviewed,us,us
2020-09-19T19:24:27.386Z,4.141,126.6946,41.27,4.3,mb,,160,3.114,0.89,us,us6000c0ij,2020-09-26T03:38:20.040Z,"195 km SE of Sarangani, Philippines",earthquake,8.7,9.8,0.116,21,reviewed,us,us
2020-09-19T19:09:47.931Z,39.4423,73.3929,10,4.2,mb,,114,1.229,0.79,us,us7000bq9j,2020-09-26T03:02:07.040Z,"97 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,5.3,2,0.303,3,reviewed,us,us
2020-09-19T18:46:51.326Z,2.4442,126.7581,40.1,4.2,mb,,118,1.769,0.52,us,us6000c0ib,2020-10-14T18:01:01.040Z,"160 km WNW of Tobelo, Indonesia",earthquake,6.2,9.8,0.128,19,reviewed,us,us
2020-09-19T17:01:34.151Z,27.7965,53.1233,10,4.1,mb,,73,3.962,0.97,us,us6000c0ia,2020-10-14T16:48:31.040Z,"35 km NE of Mohr, Iran",earthquake,10.7,1.9,0.127,19,reviewed,us,us
2020-09-19T12:52:57.833Z,-6.3275,128.8253,270.15,4.3,mb,,79,2.954,0.63,us,us6000c0hy,2020-10-11T11:23:46.040Z,"299 km SSE of Ambon, Indonesia",earthquake,10,10.2,0.153,12,reviewed,us,us
2020-09-19T09:30:06.529Z,37.0319,35.8558,10,4.4,mb,,72,1.091,0.96,us,us7000bq5r,2020-09-24T20:55:32.040Z,"3 km ENE of Ceyhan, Turkey",earthquake,4.9,1.9,0.144,14,reviewed,us,us
2020-09-19T07:34:32.885Z,-10.8189,164.511,50.17,4.3,mb,,131,4.697,0.56,us,us6000c0hr,2020-10-02T11:56:52.040Z,"141 km W of Lata, Solomon Islands",earthquake,8.4,9.2,0.168,10,reviewed,us,us
2020-09-19T05:24:40.367Z,41.3916,142.4004,42.47,4.4,mb,,147,0.842,0.78,us,us7000bq4q,2020-10-01T05:57:42.040Z,"99 km E of Mutsu, Japan",earthquake,5.7,9.5,0.144,14,reviewed,us,us
2020-09-19T04:50:25.437Z,5.1533,96.6164,31.24,4.5,mb,,66,0.337,0.66,us,us6000c0hj,2020-10-16T00:39:37.040Z,"10 km WSW of Bireun, Indonesia",earthquake,6,5.3,0.171,10,reviewed,us,us
2020-09-18T21:03:58.477Z,42.1134,83.4762,10,4.5,mb,,47,3.181,0.74,us,us6000c04c,2020-09-26T02:15:36.040Z,"63 km NE of Kuqa, China",earthquake,4.4,1.9,0.113,23,reviewed,us,us
2020-09-18T20:59:48.574Z,-5.6311,146.9786,134.54,5.2,mww,,20,3.585,0.94,us,us7000bpzv,2020-10-12T21:33:38.475Z,"120 km N of Lae, Papua New Guinea",earthquake,6.7,4.4,0.086,13,reviewed,us,us
2020-09-18T20:55:48.600Z,43.8948,81.918,10,4.7,mb,,35,1.855,0.93,us,us7000bpzl,2020-10-12T21:28:08.900Z,"67 km E of Qapqal, China",earthquake,4.7,1.9,0.065,71,reviewed,us,us
2020-09-18T18:43:28.149Z,2.3965,126.8005,31.9,5.2,mww,,23,1.71,0.87,us,us7000bpxt,2020-10-12T20:48:56.040Z,"153 km WNW of Tobelo, Indonesia",earthquake,5.3,3.6,0.086,13,reviewed,us,us
2020-09-18T17:53:39.631Z,23.3836,94.5477,90.39,4.4,mb,,86,2.767,0.46,us,us6000c04a,2020-10-13T18:42:28.563Z,"32 km SSE of Mawlaik, Myanmar",earthquake,6.9,7.3,0.117,24,reviewed,us,us
2020-09-18T17:47:49.565Z,38.0113,73.6916,36.3,5.1,mb,,37,2.082,0.83,us,us7000bpx2,2020-10-13T15:51:14.040Z,"29 km SW of Murghob, Tajikistan",earthquake,4.5,5.9,0.045,162,reviewed,us,us
2020-09-18T12:04:30.716Z,30.1854,141.031,69.24,4.3,mb,,136,3.099,0.62,us,us6000c048,2020-10-11T06:56:05.040Z,"Izu Islands, Japan region",earthquake,11.5,7.8,0.168,10,reviewed,us,us
2020-09-18T10:44:51.481Z,41.9291,83.5996,10,4.6,mb,,43,3.342,0.69,us,us7000bprf,2020-09-24T14:50:54.040Z,"60 km ENE of Kuqa, China",earthquake,2.3,1.9,0.099,32,reviewed,us,us
2020-09-18T08:37:46.300Z,36.2659,70.0553,166.78,4.5,mb,,128,1.909,0.83,us,us7000bpqu,2020-10-01T05:14:16.816Z,"38 km SSE of Farkhār, Afghanistan",earthquake,10.4,10.9,0.163,11,reviewed,us,us
2020-09-18T08:24:01.622Z,26.203,105.4713,10,4.6,mb,,105,5.062,0.46,us,us7000bpqr,2020-10-01T05:12:45.040Z,"46 km W of Anshun, China",earthquake,8,1.9,0.107,26,reviewed,us,us
2020-09-18T07:47:16.248Z,43.9725,147.8831,63.62,4.6,mb,,182,3.817,0.64,us,us6000c03w,2020-10-01T05:07:53.040Z,"95 km ENE of Shikotan, Russia",earthquake,12.4,9.9,0.114,23,reviewed,us,us
2020-09-18T06:54:05.775Z,38.6773,38.0409,5,4.2,mwr,,70,0.474,0.71,us,us7000bpq0,2020-10-01T04:42:16.040Z,"14 km NW of Yazıhan, Turkey",earthquake,3.5,2,0.093,11,reviewed,us,us
2020-09-18T06:47:15.716Z,38.282,75.6017,127.98,4.4,mb,,92,3.149,1.07,us,us7000bppw,2020-09-30T09:09:51.040Z,"136 km SSW of Kashgar, China",earthquake,7.1,10.6,0.149,13,reviewed,us,us
2020-09-18T04:09:03.078Z,55.7134,161.3939,85.96,4.6,mb,,73,3.137,0.85,us,us7000bpnu,2020-10-16T00:32:15.040Z,"75 km SSE of Klyuchi, Russia",earthquake,4.2,6.1,0.063,74,reviewed,us,us
2020-09-18T03:50:15.075Z,-5.8702,151.3329,51.67,4.7,mb,,61,1.699,1.15,us,us6000c03u,2020-10-16T00:30:47.040Z,"137 km ESE of Kimbe, Papua New Guinea",earthquake,9,7.4,0.108,26,reviewed,us,us
2020-09-18T00:15:13.660Z,38.7696,42.2047,10,4,mb,,47,0.81,1.28,us,us7000bpn1,2020-09-26T02:22:09.040Z,"24 km W of Ahlat, Turkey",earthquake,5,1.9,0.104,25,reviewed,us,us
